Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld AirTEMP_26 Prec_lqd_26 Prec_sld_26 AirTEMP_45 Prec_lqd_45 Prec_sld_45 AirTEMP_85 Prec_lqd_85 Prec_sld_85
2000-01-24 250.130594581835 0.621778884152331 4.08028845136562 213.168003900033 1.29071537290715e-08 0 5.31465155839339e-09 259.03 0 1.29071537290715e-08 261.23 0 1.29071537290715e-08 266.9 0 1.29071537290715e-08
2000-01-25 250.126726532334 0.621128560463726 4.08028845136562 213.149508336632 1.29071537290715e-08 0 5.31465155839339e-09 259.03 0 1.29071537290715e-08 261.24 0 1.29071537290715e-08 266.91 0 1.29071537290715e-08
2000-01-26 250.128163770288 0.620507496079876 4.08028845136562 213.156380670014 1.29071537290715e-08 0 5.31465155839339e-09 259.05 0 1.29071537290715e-08 261.25 0 1.29071537290715e-08 266.92 0 1.29071537290715e-08
2000-01-27 250.134905869793 0.619915875045577 4.08028845136562 213.188618863651 1.29071537290715e-08 0 5.31465155839339e-09 259.06 0 1.29071537290715e-08 261.26 0 1.29071537290715e-08 266.93 0 1.29071537290715e-08
2000-01-28 250.146950832906 0.619353872680635 4.08028845136562 213.246213364141 1.29071537290715e-08 0 5.31465155839339e-09 259.08 0 1.29071537290715e-08 261.28 0 1.29071537290715e-08 266.95 0 1.29071537290715e-08
2000-01-29 250.164295090251 0.618821655527535 4.08028845136562 213.329147104059 1.29071537290715e-08 0 5.31465155839339e-09 259.1 0 1.29071537290715e-08 261.3 0 1.29071537290715e-08 266.97 0 1.29071537290715e-08
2000-01-30 250.186933502069 0.618319381302341 4.08028845136562 213.437395507001 1.29071537290715e-08 0 5.31465155839339e-09 259.13 0 1.29071537290715e-08 261.32 0 1.29071537290715e-08 266.99 0 1.29071537290715e-08
2000-01-31 250.214859359742 0.617847198847896 4.08028845136562 213.570926494873 1.29071537290715e-08 0 5.31465155839339e-09 259.15 0 1.29071537290715e-08 261.35 0 1.29071537290715e-08 267.01 0 1.29071537290715e-08
2000-02-01 250.248064387782 0.617405248089713 4.08028845136562 213.729700497394 1.29071537290715e-08 0 5.31465155839339e-09 259.19 0 1.29071537290715e-08 261.37 0 1.29071537290715e-08 267.03 0 1.29071537290715e-08
2000-02-02 250.286538746289 0.616993659994469 4.08028845136562 213.913670463847 1.29071537290715e-08 0 5.31465155839339e-09 259.22 0 1.29071537290715e-08 261.41 0 1.29071537290715e-08 267.06 0 1.29071537290715e-08
2000-02-03 250.330271033848 0.616612556531365 4.08028845136562 214.122781876934 1.29071537290715e-08 0 5.31465155839339e-09 259.26 0 1.29071537290715e-08 261.44 0 1.29071537290715e-08 267.09 0 1.29071537290715e-08
2000-02-04 250.379248290926 0.616262050635757 4.08028845136562 214.356972769032 1.29071537290715e-08 0 5.31465155839339e-09 259.3 0 1.29071537290715e-08 261.48 0 1.29071537290715e-08 267.13 0 1.29071537290715e-08
2000-02-05 250.433456003722 0.615942246175717 4.08028845136562 214.616173740572 1.29071537290715e-08 0 5.31465155839339e-09 259.35 0 1.29071537290715e-08 261.52 0 1.29071537290715e-08 267.16 0 1.29071537290715e-08
2000-02-06 250.492878108435 0.615653237921439 4.08028845136562 214.900307980486 1.29071537290715e-08 0 5.31465155839339e-09 259.39 0 1.29071537290715e-08 261.56 0 1.29071537290715e-08 267.2 0 1.29071537290715e-08
2000-02-07 250.557496996049 0.615395111516994 4.08028845136562 215.209291289054 1.29071537290715e-08 0 5.31465155839339e-09 259.44 0 1.29071537290715e-08 261.61 0 1.29071537290715e-08 267.24 0 1.29071537290715e-08
2000-02-08 250.627293517545 0.615167943454995 4.08028845136562 215.54303210284 1.29071537290715e-08 0 5.31465155839339e-09 259.5 0 1.29071537290715e-08 261.66 0 1.29071537290715e-08 267.29 0 1.29071537290715e-08
2000-02-09 250.702246989574 0.614971801053928 4.08028845136562 215.901431521824 1.29071537290715e-08 0 5.31465155839339e-09 259.56 0 1.29071537290715e-08 261.71 0 1.29071537290715e-08 267.33 0 1.29071537290715e-08
2000-02-10 250.78233520059 0.614806742438202 4.08028845136562 216.284383338707 1.29071537290715e-08 0 5.31465155839339e-09 259.62 0 1.29071537290715e-08 261.76 0 1.29071537290715e-08 267.38 0 1.29071537290715e-08
2000-02-11 250.867534417435 0.614672816520912 4.08028845136562 216.691774070432 1.29071537290715e-08 0 5.31465155839339e-09 259.68 0 1.29071537290715e-08 261.82 0 1.29071537290715e-08 267.43 0 1.29071537290715e-08
2000-02-12 250.957819392344 0.6145700629894 4.08028845136562 217.123482991636 1.29071537290715e-08 0 5.31465155839339e-09 259.75 0 1.29071537290715e-08 261.88 0 1.29071537290715e-08 267.49 0 1.29071537290715e-08
2000-02-13 251.053163370473 0.614498512293406 4.08028845136562 217.579382170686 1.29071537290715e-08 0 5.31465155839339e-09 259.82 0 1.29071537290715e-08 261.94 0 1.29071537290715e-08 267.54 0 1.29071537290715e-08
2000-02-14 251.153538097797 0.614458185636106 4.08028845136562 218.059336507418 1.29071537290715e-08 0 5.31465155839339e-09 259.89 0 1.29071537290715e-08 262.01 0 1.29071537290715e-08 267.6 0 1.29071537290715e-08
2000-02-15 251.258913829479 0.614449094967814 4.08028845136562 218.563203773162 1.29071537290715e-08 0 5.31465155839339e-09 259.97 0 1.29071537290715e-08 262.08 0 1.29071537290715e-08 267.66 0 1.29071537290715e-08
