Datetime Air_Temperature Relative_humidity WindSpeed Shortwaveradiation Precipitation Prec_lqd Prec_sld
"16-Apr-2016 00:00:00" 266.58 0.68 4.08 218.62 0 0 5.31465155839339e-09
"17-Apr-2016 00:00:00" 266.89 0.68 4.08 221.05 0 0 5.31465155839339e-09
"18-Apr-2016 00:00:00" 267.2 0.68 4.08 223.47 0 0 5.31465155839339e-09
"19-Apr-2016 00:00:00" 267.5 0.68 4.08 225.86 0 0 5.31465155839339e-09
"20-Apr-2016 00:00:00" 267.81 0.68 4.08 228.24 0 0 5.31465155839339e-09
"21-Apr-2016 00:00:00" 268.12 0.68 4.08 230.59 0 0 5.31465155839339e-09
"22-Apr-2016 00:00:00" 268.43 0.69 4.08 232.92 0 0 5.31465155839339e-09
"23-Apr-2016 00:00:00" 268.74 0.69 4.08 235.23 0 0 5.31465155839339e-09
"24-Apr-2016 00:00:00" 269.05 0.69 4.08 237.51 0 0 5.31465155839339e-09
"25-Apr-2016 00:00:00" 269.35 0.69 4.08 239.77 0 0 5.31465155839339e-09
"26-Apr-2016 00:00:00" 269.66 0.69 4.08 242 0 0 5.31465155839339e-09
"27-Apr-2016 00:00:00" 269.97 0.69 4.08 244.21 0 0 5.31465155839339e-09
"28-Apr-2016 00:00:00" 270.27 0.7 4.08 246.39 0 0 5.31465155839339e-09
"29-Apr-2016 00:00:00" 270.58 0.7 4.08 248.55 0 0 5.31465155839339e-09
"30-Apr-2016 00:00:00" 270.88 0.7 4.08 250.68 0 0 5.31465155839339e-09
"01-May-2016 00:00:00" 271.19 0.7 4.08 252.78 0 0 5.31465155839339e-09
"02-May-2016 00:00:00" 271.49 0.7 4.08 254.85 0 0 5.31465155839339e-09
"03-May-2016 00:00:00" 271.79 0.7 4.08 256.89 0 0 5.31465155839339e-09
"04-May-2016 00:00:00" 272.09 0.71 4.08 258.9 0 0 5.31465155839339e-09
"05-May-2016 00:00:00" 272.39 0.71 4.08 260.88 0 0 5.31465155839339e-09
"06-May-2016 00:00:00" 272.69 0.71 4.08 262.83 0 0 5.31465155839339e-09
"07-May-2016 00:00:00" 272.99 0.71 4.08 264.74 0 0 5.31465155839339e-09
"08-May-2016 00:00:00" 273.28 0.71 4.08 266.63 0 0 5.31465155839339e-09
"09-May-2016 00:00:00" 273.58 0.72 4.08 268.48 0 0 5.31465155839339e-09
"10-May-2016 00:00:00" 273.87 0.72 4.08 270.3 0 0 5.31465155839339e-09
"11-May-2016 00:00:00" 274.16 0.72 4.08 272.08 0 8.19721875433485e-09 0
"12-May-2016 00:00:00" 274.45 0.72 4.08 273.83 0 8.19721875433485e-09 0
"13-May-2016 00:00:00" 274.73 0.72 4.08 275.55 0 8.19721875433485e-09 0
"14-May-2016 00:00:00" 275.02 0.72 4.08 277.22 0 8.19721875433485e-09 0
"15-May-2016 00:00:00" 275.3 0.73 4.08 278.87 0 8.19721875433485e-09 0
"16-May-2016 00:00:00" 275.58 0.73 4.08 280.47 0 8.19721875433485e-09 0
"17-May-2016 00:00:00" 275.86 0.73 4.08 282.04 0 8.19721875433485e-09 0
"18-May-2016 00:00:00" 276.14 0.73 4.08 283.57 0 8.19721875433485e-09 0
"19-May-2016 00:00:00" 276.41 0.73 4.08 285.07 0 8.19721875433485e-09 0
"20-May-2016 00:00:00" 276.68 0.74 4.08 286.52 0 8.19721875433485e-09 0
"21-May-2016 00:00:00" 276.95 0.74 4.08 287.94 0 8.19721875433485e-09 0
"22-May-2016 00:00:00" 277.22 0.74 4.08 289.32 0 8.19721875433485e-09 0
"23-May-2016 00:00:00" 277.48 0.74 4.08 290.65 0 8.19721875433485e-09 0
"24-May-2016 00:00:00" 277.74 0.74 4.08 291.95 0 8.19721875433485e-09 0
"25-May-2016 00:00:00" 278 0.74 4.08 293.21 0 8.19721875433485e-09 0
"26-May-2016 00:00:00" 278.25 0.75 4.08 294.42 0 8.19721875433485e-09 0
"27-May-2016 00:00:00" 278.5 0.75 4.08 295.6 0 8.19721875433485e-09 0
"28-May-2016 00:00:00" 278.75 0.75 4.08 296.73 0 8.19721875433485e-09 0
"29-May-2016 00:00:00" 279 0.75 4.08 297.82 0 8.19721875433485e-09 0
"30-May-2016 00:00:00" 279.24 0.75 4.08 298.87 0 8.19721875433485e-09 0
"31-May-2016 00:00:00" 279.48 0.75 4.08 299.88 0 8.19721875433485e-09 0
"01-Jun-2016 00:00:00" 279.71 0.76 4.08 300.84 0 8.19721875433485e-09 0
"02-Jun-2016 00:00:00" 279.94 0.76 4.08 301.76 0 8.19721875433485e-09 0
"03-Jun-2016 00:00:00" 280.17 0.76 4.08 302.64 0 8.19721875433485e-09 0
"04-Jun-2016 00:00:00" 280.4 0.76 4.08 303.47 0 8.19721875433485e-09 0
"05-Jun-2016 00:00:00" 280.62 0.76 4.08 304.26 0 8.19721875433485e-09 0
"06-Jun-2016 00:00:00" 280.84 0.77 4.08 305 0 8.19721875433485e-09 0
"07-Jun-2016 00:00:00" 281.05 0.77 4.08 305.71 0 8.19721875433485e-09 0
"08-Jun-2016 00:00:00" 281.26 0.77 4.08 306.36 0 8.19721875433485e-09 0
"09-Jun-2016 00:00:00" 281.46 0.77 4.08 306.97 0 8.19721875433485e-09 0
"10-Jun-2016 00:00:00" 281.67 0.77 4.08 307.54 0 8.19721875433485e-09 0
"11-Jun-2016 00:00:00" 281.86 0.77 4.08 308.06 0 8.19721875433485e-09 0
"12-Jun-2016 00:00:00" 282.06 0.77 4.08 308.54 0 8.19721875433485e-09 0
"13-Jun-2016 00:00:00" 282.25 0.78 4.08 308.97 0 8.19721875433485e-09 0
"14-Jun-2016 00:00:00" 282.43 0.78 4.08 309.36 0 8.19721875433485e-09 0
"15-Jun-2016 00:00:00" 282.61 0.78 4.08 309.7 0 8.19721875433485e-09 0
"16-Jun-2016 00:00:00" 282.79 0.78 4.08 309.99 0 8.19721875433485e-09 0
"17-Jun-2016 00:00:00" 282.96 0.78 4.08 310.24 0 8.19721875433485e-09 0
"18-Jun-2016 00:00:00" 283.13 0.78 4.08 310.44 0 8.19721875433485e-09 0
"19-Jun-2016 00:00:00" 283.29 0.79 4.08 310.6 0 8.19721875433485e-09 0
"20-Jun-2016 00:00:00" 283.45 0.79 4.08 310.71 0 8.19721875433485e-09 0
"21-Jun-2016 00:00:00" 283.61 0.79 4.08 310.77 0 8.19721875433485e-09 0
"22-Jun-2016 00:00:00" 283.76 0.79 4.08 310.79 0 8.19721875433485e-09 0
"23-Jun-2016 00:00:00" 283.9 0.79 4.08 310.76 0 8.19721875433485e-09 0
"24-Jun-2016 00:00:00" 284.04 0.79 4.08 310.69 0 8.19721875433485e-09 0
"25-Jun-2016 00:00:00" 284.18 0.79 4.08 310.57 0 8.19721875433485e-09 0
"26-Jun-2016 00:00:00" 284.31 0.79 4.08 310.4 0 8.19721875433485e-09 0
"27-Jun-2016 00:00:00" 284.43 0.8 4.08 310.19 0 8.19721875433485e-09 0
"28-Jun-2016 00:00:00" 284.55 0.8 4.08 309.93 0 8.19721875433485e-09 0
"29-Jun-2016 00:00:00" 284.67 0.8 4.08 309.63 0 8.19721875433485e-09 0
"30-Jun-2016 00:00:00" 284.78 0.8 4.08 309.28 0 8.19721875433485e-09 0
"01-Jul-2016 00:00:00" 284.89 0.8 4.08 308.89 0 8.19721875433485e-09 0
"02-Jul-2016 00:00:00" 284.99 0.8 4.08 308.45 0 8.19721875433485e-09 0
"03-Jul-2016 00:00:00" 285.09 0.8 4.08 307.96 0 8.19721875433485e-09 0
"04-Jul-2016 00:00:00" 285.18 0.8 4.08 307.43 0 8.19721875433485e-09 0
"05-Jul-2016 00:00:00" 285.26 0.81 4.08 306.85 0 8.19721875433485e-09 0
"06-Jul-2016 00:00:00" 285.34 0.81 4.08 306.23 0 8.19721875433485e-09 0
"07-Jul-2016 00:00:00" 285.42 0.81 4.08 305.57 0 8.19721875433485e-09 0
"08-Jul-2016 00:00:00" 285.49 0.81 4.08 304.86 0 8.19721875433485e-09 0
"09-Jul-2016 00:00:00" 285.56 0.81 4.08 304.1 0 8.19721875433485e-09 0
"10-Jul-2016 00:00:00" 285.62 0.81 4.08 303.31 0 8.19721875433485e-09 0
"11-Jul-2016 00:00:00" 285.67 0.81 4.08 302.46 0 8.19721875433485e-09 0
"12-Jul-2016 00:00:00" 285.72 0.81 4.08 301.58 0 8.19721875433485e-09 0
"13-Jul-2016 00:00:00" 285.77 0.81 4.08 300.65 0 8.19721875433485e-09 0
"14-Jul-2016 00:00:00" 285.8 0.81 4.08 299.68 0 8.19721875433485e-09 0
"15-Jul-2016 00:00:00" 285.84 0.81 4.08 298.66 0 8.19721875433485e-09 0
"16-Jul-2016 00:00:00" 285.87 0.82 4.08 297.6 0 8.19721875433485e-09 0
"17-Jul-2016 00:00:00" 285.89 0.82 4.08 296.5 0 8.19721875433485e-09 0
"18-Jul-2016 00:00:00" 285.91 0.82 4.08 295.36 0 8.19721875433485e-09 0
"19-Jul-2016 00:00:00" 285.92 0.82 4.08 294.18 0 8.19721875433485e-09 0
"20-Jul-2016 00:00:00" 285.93 0.82 4.08 292.96 0 8.19721875433485e-09 0
"21-Jul-2016 00:00:00" 285.93 0.82 4.08 291.69 0 8.19721875433485e-09 0
"22-Jul-2016 00:00:00" 285.93 0.82 4.08 290.39 0 8.19721875433485e-09 0
"23-Jul-2016 00:00:00" 285.92 0.82 4.08 289.04 0 8.19721875433485e-09 0
"24-Jul-2016 00:00:00" 285.91 0.82 4.08 287.66 0 8.19721875433485e-09 0
"25-Jul-2016 00:00:00" 285.89 0.82 4.08 286.23 0 8.19721875433485e-09 0
"26-Jul-2016 00:00:00" 285.86 0.82 4.08 284.77 0 8.19721875433485e-09 0
"27-Jul-2016 00:00:00" 285.84 0.82 4.08 283.27 0 8.19721875433485e-09 0
"28-Jul-2016 00:00:00" 285.8 0.82 4.08 281.73 0 8.19721875433485e-09 0
"29-Jul-2016 00:00:00" 285.76 0.82 4.08 280.15 0 8.19721875433485e-09 0
"30-Jul-2016 00:00:00" 285.72 0.82 4.08 278.54 0 8.19721875433485e-09 0
"31-Jul-2016 00:00:00" 285.66 0.82 4.08 276.89 0 8.19721875433485e-09 0
"01-Aug-2016 00:00:00" 285.61 0.82 4.08 275.2 0 8.19721875433485e-09 0
"02-Aug-2016 00:00:00" 285.55 0.82 4.08 273.48 0 8.19721875433485e-09 0
"03-Aug-2016 00:00:00" 285.48 0.82 4.08 271.73 0 8.19721875433485e-09 0
"04-Aug-2016 00:00:00" 285.41 0.82 4.08 269.94 0 8.19721875433485e-09 0
"05-Aug-2016 00:00:00" 285.33 0.82 4.08 268.11 0 8.19721875433485e-09 0
"06-Aug-2016 00:00:00" 285.25 0.82 4.08 266.25 0 8.19721875433485e-09 0
"07-Aug-2016 00:00:00" 285.17 0.83 4.08 264.36 0 8.19721875433485e-09 0
"08-Aug-2016 00:00:00" 285.07 0.83 4.08 262.44 0 8.19721875433485e-09 0
"09-Aug-2016 00:00:00" 284.98 0.83 4.08 260.48 0 8.19721875433485e-09 0
"10-Aug-2016 00:00:00" 284.88 0.83 4.08 258.5 0 8.19721875433485e-09 0
"11-Aug-2016 00:00:00" 284.77 0.83 4.08 256.48 0 8.19721875433485e-09 0
"12-Aug-2016 00:00:00" 284.66 0.83 4.08 254.43 0 8.19721875433485e-09 0
"13-Aug-2016 00:00:00" 284.54 0.83 4.08 252.36 0 8.19721875433485e-09 0
"14-Aug-2016 00:00:00" 284.42 0.83 4.08 250.25 0 8.19721875433485e-09 0
"15-Aug-2016 00:00:00" 284.29 0.82 4.08 248.12 0 8.19721875433485e-09 0
"16-Aug-2016 00:00:00" 284.16 0.82 4.08 245.96 0 8.19721875433485e-09 0
"17-Aug-2016 00:00:00" 284.02 0.82 4.08 243.77 0 8.19721875433485e-09 0
"18-Aug-2016 00:00:00" 283.88 0.82 4.08 241.56 0 8.19721875433485e-09 0
"19-Aug-2016 00:00:00" 283.74 0.82 4.08 239.32 0 8.19721875433485e-09 0
"20-Aug-2016 00:00:00" 283.59 0.82 4.08 237.05 0 8.19721875433485e-09 0
"21-Aug-2016 00:00:00" 283.43 0.82 4.08 234.77 0 8.19721875433485e-09 0
"22-Aug-2016 00:00:00" 283.27 0.82 4.08 232.45 0 8.19721875433485e-09 0
"23-Aug-2016 00:00:00" 283.11 0.82 4.08 230.12 0 8.19721875433485e-09 0
"24-Aug-2016 00:00:00" 282.94 0.82 4.08 227.76 0 8.19721875433485e-09 0
"25-Aug-2016 00:00:00" 282.77 0.82 4.08 225.38 0 8.19721875433485e-09 0
"26-Aug-2016 00:00:00" 282.59 0.82 4.08 222.99 0 8.19721875433485e-09 0
"27-Aug-2016 00:00:00" 282.41 0.82 4.08 220.57 0 8.19721875433485e-09 0
"28-Aug-2016 00:00:00" 282.22 0.82 4.08 218.13 0 8.19721875433485e-09 0
"29-Aug-2016 00:00:00" 282.04 0.82 4.08 215.67 0 8.19721875433485e-09 0
"30-Aug-2016 00:00:00" 281.84 0.82 4.08 213.2 0 8.19721875433485e-09 0
"31-Aug-2016 00:00:00" 281.64 0.82 4.08 210.71 0 8.19721875433485e-09 0
"01-Sep-2016 00:00:00" 281.44 0.82 4.08 208.2 0 8.19721875433485e-09 0
"02-Sep-2016 00:00:00" 281.23 0.82 4.08 205.67 0 8.19721875433485e-09 0
"03-Sep-2016 00:00:00" 281.02 0.82 4.08 203.13 0 8.19721875433485e-09 0
"04-Sep-2016 00:00:00" 280.81 0.82 4.08 200.58 0 8.19721875433485e-09 0
"05-Sep-2016 00:00:00" 280.59 0.82 4.08 198.02 0 8.19721875433485e-09 0
"06-Sep-2016 00:00:00" 280.37 0.81 4.08 195.44 0 8.19721875433485e-09 0
"07-Sep-2016 00:00:00" 280.15 0.81 4.08 192.85 0 8.19721875433485e-09 0
"08-Sep-2016 00:00:00" 279.92 0.81 4.08 190.24 0 8.19721875433485e-09 0
"09-Sep-2016 00:00:00" 279.69 0.81 4.08 187.63 0 8.19721875433485e-09 0
"10-Sep-2016 00:00:00" 279.45 0.81 4.08 185.01 0 8.19721875433485e-09 0
"11-Sep-2016 00:00:00" 279.21 0.81 4.08 182.38 0 8.19721875433485e-09 0
"12-Sep-2016 00:00:00" 278.97 0.81 4.08 179.74 0 8.19721875433485e-09 0
"13-Sep-2016 00:00:00" 278.72 0.81 4.08 177.09 0 8.19721875433485e-09 0
"14-Sep-2016 00:00:00" 278.47 0.81 4.08 174.44 0 8.19721875433485e-09 0
"15-Sep-2016 00:00:00" 278.22 0.81 4.08 171.78 0 8.19721875433485e-09 0
"16-Sep-2016 00:00:00" 277.97 0.81 4.08 169.12 0 8.19721875433485e-09 0
"17-Sep-2016 00:00:00" 277.71 0.8 4.08 166.46 0 8.19721875433485e-09 0
"18-Sep-2016 00:00:00" 277.45 0.8 4.08 163.79 0 8.19721875433485e-09 0
"19-Sep-2016 00:00:00" 277.18 0.8 4.08 161.11 0 8.19721875433485e-09 0
"20-Sep-2016 00:00:00" 276.92 0.8 4.08 158.44 0 8.19721875433485e-09 0
"21-Sep-2016 00:00:00" 276.65 0.8 4.08 155.76 0 8.19721875433485e-09 0
"22-Sep-2016 00:00:00" 276.38 0.8 4.08 153.09 0 8.19721875433485e-09 0
"23-Sep-2016 00:00:00" 276.1 0.8 4.08 150.41 0 8.19721875433485e-09 0
"24-Sep-2016 00:00:00" 275.83 0.8 4.08 147.74 0 8.19721875433485e-09 0
"25-Sep-2016 00:00:00" 275.55 0.79 4.08 145.07 0 8.19721875433485e-09 0
"26-Sep-2016 00:00:00" 275.27 0.79 4.08 142.4 0 8.19721875433485e-09 0
"27-Sep-2016 00:00:00" 274.99 0.79 4.08 139.74 0 8.19721875433485e-09 0
"28-Sep-2016 00:00:00" 274.7 0.79 4.08 137.08 0 8.19721875433485e-09 0
"29-Sep-2016 00:00:00" 274.41 0.79 4.08 134.42 0 8.19721875433485e-09 0
"30-Sep-2016 00:00:00" 274.13 0.79 4.08 131.78 0 0 5.31465155839339e-09
"01-Oct-2016 00:00:00" 273.83 0.79 4.08 129.14 0 0 5.31465155839339e-09
"02-Oct-2016 00:00:00" 273.54 0.79 4.08 126.5 0 0 5.31465155839339e-09
"03-Oct-2016 00:00:00" 273.25 0.78 4.08 123.88 0 0 5.31465155839339e-09
"04-Oct-2016 00:00:00" 272.95 0.78 4.08 121.26 0 0 5.31465155839339e-09
"05-Oct-2016 00:00:00" 272.66 0.78 4.08 118.66 0 0 5.31465155839339e-09
"06-Oct-2016 00:00:00" 272.36 0.78 4.08 116.07 0 0 5.31465155839339e-09
"07-Oct-2016 00:00:00" 272.06 0.78 4.08 113.48 0 0 5.31465155839339e-09
"08-Oct-2016 00:00:00" 271.76 0.78 4.08 110.91 0 0 5.31465155839339e-09
"09-Oct-2016 00:00:00" 271.45 0.77 4.08 108.36 0 0 5.31465155839339e-09
"10-Oct-2016 00:00:00" 271.15 0.77 4.08 105.81 0 0 5.31465155839339e-09
"11-Oct-2016 00:00:00" 270.85 0.77 4.08 103.29 0 0 5.31465155839339e-09
"12-Oct-2016 00:00:00" 270.54 0.77 4.08 100.77 0 0 5.31465155839339e-09
"13-Oct-2016 00:00:00" 270.24 0.77 4.08 98.28 0 0 5.31465155839339e-09
"14-Oct-2016 00:00:00" 269.93 0.77 4.08 95.8 0 0 5.31465155839339e-09
"15-Oct-2016 00:00:00" 269.62 0.77 4.08 93.34 0 0 5.31465155839339e-09
"16-Oct-2016 00:00:00" 269.32 0.76 4.08 90.89 0 0 5.31465155839339e-09
"17-Oct-2016 00:00:00" 269.01 0.76 4.08 88.47 0 0 5.31465155839339e-09
"18-Oct-2016 00:00:00" 268.7 0.76 4.08 86.06 0 0 5.31465155839339e-09
"19-Oct-2016 00:00:00" 268.39 0.76 4.08 83.68 0 0 5.31465155839339e-09
"20-Oct-2016 00:00:00" 268.08 0.76 4.08 81.32 0 0 5.31465155839339e-09
"21-Oct-2016 00:00:00" 267.78 0.76 4.08 78.98 0 0 5.31465155839339e-09
"22-Oct-2016 00:00:00" 267.47 0.75 4.08 76.66 0 0 5.31465155839339e-09
"23-Oct-2016 00:00:00" 267.16 0.75 4.08 74.36 0 0 5.31465155839339e-09
"24-Oct-2016 00:00:00" 266.85 0.75 4.08 72.09 0 0 5.31465155839339e-09
"25-Oct-2016 00:00:00" 266.55 0.75 4.08 69.85 0 0 5.31465155839339e-09
"26-Oct-2016 00:00:00" 266.24 0.75 4.08 67.63 0 0 5.31465155839339e-09
"27-Oct-2016 00:00:00" 265.93 0.74 4.08 65.43 0 0 5.31465155839339e-09
"28-Oct-2016 00:00:00" 265.63 0.74 4.08 63.26 0 0 5.31465155839339e-09
"29-Oct-2016 00:00:00" 265.32 0.74 4.08 61.12 0 0 5.31465155839339e-09
"30-Oct-2016 00:00:00" 265.02 0.74 4.08 59.01 0 0 5.31465155839339e-09
"31-Oct-2016 00:00:00" 264.71 0.74 4.08 56.93 0 0 5.31465155839339e-09
"01-Nov-2016 00:00:00" 264.41 0.74 4.08 54.87 0 0 5.31465155839339e-09
"02-Nov-2016 00:00:00" 264.11 0.73 4.08 52.85 0 0 5.31465155839339e-09
"03-Nov-2016 00:00:00" 263.81 0.73 4.08 50.85 0 0 5.31465155839339e-09
"04-Nov-2016 00:00:00" 263.51 0.73 4.08 48.89 0 0 5.31465155839339e-09
"05-Nov-2016 00:00:00" 263.21 0.73 4.08 46.95 0 0 5.31465155839339e-09
"06-Nov-2016 00:00:00" 262.92 0.73 4.08 45.05 0 0 5.31465155839339e-09
"07-Nov-2016 00:00:00" 262.62 0.72 4.08 43.19 0 0 5.31465155839339e-09
"08-Nov-2016 00:00:00" 262.33 0.72 4.08 41.35 0 0 5.31465155839339e-09
"09-Nov-2016 00:00:00" 262.04 0.72 4.08 39.55 0 0 5.31465155839339e-09
"10-Nov-2016 00:00:00" 261.75 0.72 4.08 37.79 0 0 5.31465155839339e-09
"11-Nov-2016 00:00:00" 261.46 0.72 4.08 36.06 0 0 5.31465155839339e-09
"12-Nov-2016 00:00:00" 261.18 0.72 4.08 34.36 0 0 5.31465155839339e-09
"13-Nov-2016 00:00:00" 260.89 0.71 4.08 32.7 0 0 5.31465155839339e-09
"14-Nov-2016 00:00:00" 260.61 0.71 4.08 31.08 0 0 5.31465155839339e-09
"15-Nov-2016 00:00:00" 260.33 0.71 4.08 29.49 0 0 5.31465155839339e-09
"16-Nov-2016 00:00:00" 260.05 0.71 4.08 27.94 0 0 5.31465155839339e-09
"17-Nov-2016 00:00:00" 259.78 0.71 4.08 26.43 0 0 5.31465155839339e-09
"18-Nov-2016 00:00:00" 259.51 0.7 4.08 24.96 0 0 5.31465155839339e-09
"19-Nov-2016 00:00:00" 259.24 0.7 4.08 23.52 0 0 5.31465155839339e-09
"20-Nov-2016 00:00:00" 258.97 0.7 4.08 22.13 0 0 5.31465155839339e-09
"21-Nov-2016 00:00:00" 258.7 0.7 4.08 20.77 0 0 5.31465155839339e-09
"22-Nov-2016 00:00:00" 258.44 0.7 4.08 19.45 0 0 5.31465155839339e-09
"23-Nov-2016 00:00:00" 258.18 0.7 4.08 18.18 0 0 5.31465155839339e-09
"24-Nov-2016 00:00:00" 257.93 0.69 4.08 16.94 0 0 5.31465155839339e-09
"25-Nov-2016 00:00:00" 257.68 0.69 4.08 15.75 0 0 5.31465155839339e-09
"26-Nov-2016 00:00:00" 257.43 0.69 4.08 14.6 0 0 5.31465155839339e-09
"27-Nov-2016 00:00:00" 257.18 0.69 4.08 13.48 0 0 5.31465155839339e-09
"28-Nov-2016 00:00:00" 256.94 0.69 4.08 12.42 0 0 5.31465155839339e-09
"29-Nov-2016 00:00:00" 256.69 0.69 4.08 11.39 0 0 5.31465155839339e-09
"30-Nov-2016 00:00:00" 256.46 0.68 4.08 10.4 0 0 5.31465155839339e-09
"01-Dec-2016 00:00:00" 256.22 0.68 4.08 9.46 0 0 5.31465155839339e-09
"02-Dec-2016 00:00:00" 255.99 0.68 4.08 8.57 0 0 5.31465155839339e-09
"03-Dec-2016 00:00:00" 255.77 0.68 4.08 7.71 0 0 5.31465155839339e-09
"04-Dec-2016 00:00:00" 255.55 0.68 4.08 6.9 0 0 5.31465155839339e-09
"05-Dec-2016 00:00:00" 255.33 0.68 4.08 6.14 0 0 5.31465155839339e-09
"06-Dec-2016 00:00:00" 255.11 0.67 4.08 5.41 0 0 5.31465155839339e-09
"07-Dec-2016 00:00:00" 254.9 0.67 4.08 4.74 0 0 5.31465155839339e-09
"08-Dec-2016 00:00:00" 254.69 0.67 4.08 4.1 0 0 5.31465155839339e-09
"09-Dec-2016 00:00:00" 254.49 0.67 4.08 3.51 0 0 5.31465155839339e-09
"10-Dec-2016 00:00:00" 254.29 0.67 4.08 2.97 0 0 5.31465155839339e-09
"11-Dec-2016 00:00:00" 254.09 0.67 4.08 2.47 0 0 5.31465155839339e-09
"12-Dec-2016 00:00:00" 253.9 0.66 4.08 2.02 0 0 5.31465155839339e-09
"13-Dec-2016 00:00:00" 253.71 0.66 4.08 1.61 0 0 5.31465155839339e-09
"14-Dec-2016 00:00:00" 253.53 0.66 4.08 1.25 0 0 5.31465155839339e-09
"15-Dec-2016 00:00:00" 253.35 0.66 4.08 0.94 0 0 5.31465155839339e-09
"16-Dec-2016 00:00:00" 253.18 0.66 4.08 0.67 0 0 5.31465155839339e-09
"17-Dec-2016 00:00:00" 253.01 0.66 4.08 0.44 0 0 5.31465155839339e-09
"18-Dec-2016 00:00:00" 252.84 0.66 4.08 0.26 0 0 5.31465155839339e-09
"19-Dec-2016 00:00:00" 252.68 0.65 4.08 0.13 0 0 5.31465155839339e-09
"20-Dec-2016 00:00:00" 252.53 0.65 4.08 0.04 0 0 5.31465155839339e-09
"21-Dec-2016 00:00:00" 252.37 0.65 4.08 0 0 0 5.31465155839339e-09
"22-Dec-2016 00:00:00" 252.23 0.65 4.08 0.01 0 0 5.31465155839339e-09
"23-Dec-2016 00:00:00" 252.08 0.65 4.08 0.06 0 0 5.31465155839339e-09
"24-Dec-2016 00:00:00" 251.95 0.65 4.08 0.16 0 0 5.31465155839339e-09
"25-Dec-2016 00:00:00" 251.81 0.65 4.08 0.3 0 0 5.31465155839339e-09
"26-Dec-2016 00:00:00" 251.69 0.64 4.08 0.49 0 0 5.31465155839339e-09
"27-Dec-2016 00:00:00" 251.56 0.64 4.08 0.73 0 0 5.31465155839339e-09
"28-Dec-2016 00:00:00" 251.44 0.64 4.08 1.01 0 0 5.31465155839339e-09
"29-Dec-2016 00:00:00" 251.33 0.64 4.08 1.34 0 0 5.31465155839339e-09
"30-Dec-2016 00:00:00" 251.22 0.64 4.08 1.71 0 0 5.31465155839339e-09
"31-Dec-2016 00:00:00" 251.12 0.64 4.08 2.13 0 0 5.31465155839339e-09
"01-Jan-2017 00:00:00" 251.02 0.64 4.08 2.59 0 0 5.31465155839339e-09
"02-Jan-2017 00:00:00" 250.93 0.64 4.08 3.1 0 0 5.31465155839339e-09
"03-Jan-2017 00:00:00" 250.84 0.64 4.08 3.66 0 0 5.31465155839339e-09
"04-Jan-2017 00:00:00" 250.75 0.63 4.08 4.26 0 0 5.31465155839339e-09
"05-Jan-2017 00:00:00" 250.68 0.63 4.08 4.9 0 0 5.31465155839339e-09
"06-Jan-2017 00:00:00" 250.6 0.63 4.08 5.59 0 0 5.31465155839339e-09
"07-Jan-2017 00:00:00" 250.53 0.63 4.08 6.32 0 0 5.31465155839339e-09
"08-Jan-2017 00:00:00" 250.47 0.63 4.08 7.1 0 0 5.31465155839339e-09
"09-Jan-2017 00:00:00" 250.41 0.63 4.08 7.92 0 0 5.31465155839339e-09
"10-Jan-2017 00:00:00" 250.36 0.63 4.08 8.79 0 0 5.31465155839339e-09
"11-Jan-2017 00:00:00" 250.31 0.63 4.08 9.69 0 0 5.31465155839339e-09
"12-Jan-2017 00:00:00" 250.27 0.63 4.08 10.65 0 0 5.31465155839339e-09
"13-Jan-2017 00:00:00" 250.24 0.63 4.08 11.64 0 0 5.31465155839339e-09
"14-Jan-2017 00:00:00" 250.2 0.62 4.08 12.68 0 0 5.31465155839339e-09
"15-Jan-2017 00:00:00" 250.18 0.62 4.08 13.76 0 0 5.31465155839339e-09
"16-Jan-2017 00:00:00" 250.16 0.62 4.08 14.88 0 0 5.31465155839339e-09
"17-Jan-2017 00:00:00" 250.14 0.62 4.08 16.04 0 0 5.31465155839339e-09
"18-Jan-2017 00:00:00" 250.13 0.62 4.08 17.25 0 0 5.31465155839339e-09
"19-Jan-2017 00:00:00" 250.13 0.62 4.08 18.49 0 0 5.31465155839339e-09
"20-Jan-2017 00:00:00" 250.13 0.62 4.08 19.78 0 0 5.31465155839339e-09
"21-Jan-2017 00:00:00" 250.13 0.62 4.08 21.1 0 0 5.31465155839339e-09
"22-Jan-2017 00:00:00" 250.14 0.62 4.08 22.47 0 0 5.31465155839339e-09
"23-Jan-2017 00:00:00" 250.16 0.62 4.08 23.87 0 0 5.31465155839339e-09
"24-Jan-2017 00:00:00" 250.18 0.62 4.08 25.32 0 0 5.31465155839339e-09
"25-Jan-2017 00:00:00" 250.21 0.62 4.08 26.8 0 0 5.31465155839339e-09
"26-Jan-2017 00:00:00" 250.24 0.62 4.08 28.32 0 0 5.31465155839339e-09
"27-Jan-2017 00:00:00" 250.28 0.62 4.08 29.88 0 0 5.31465155839339e-09
"28-Jan-2017 00:00:00" 250.32 0.62 4.08 31.48 0 0 5.31465155839339e-09
"29-Jan-2017 00:00:00" 250.37 0.62 4.08 33.11 0 0 5.31465155839339e-09
"30-Jan-2017 00:00:00" 250.42 0.62 4.08 34.78 0 0 5.31465155839339e-09
"31-Jan-2017 00:00:00" 250.48 0.62 4.08 36.48 0 0 5.31465155839339e-09
"01-Feb-2017 00:00:00" 250.54 0.62 4.08 38.22 0 0 5.31465155839339e-09
