Datetime Air_Temperature_Tele Relative_humidity_Tele Precipitation_Tele Air_Temperature_Blasedal Relative_humidity_Blasedal WindSpeed_Blasedal Shortwaveradiation_Osterlien Prec_lqd Prec_sld
"16-Jan-2015 00:00:00" 260.85 0.66 0 258.69 0.75 4.57 251.67 0 2.66203703703704e-08
"17-Jan-2015 00:00:00" 265.73 0.56 0 264.2 0.55 9.08 271.43 0 0
"18-Jan-2015 00:00:00" 270.01 0.75 0 268.76 0.81 8.13 295.33 0 1.15740740740741e-08
"19-Jan-2015 00:00:00" 261.98 0.63 0 259.85 0.75 4.94 257.05 0 6.94444444444444e-09
"20-Jan-2015 00:00:00" 260.39 0.62 0 258.2 0.76 5.96 254.25 0 1.15740740740741e-08
"21-Jan-2015 00:00:00" 258.98 0.5 0 255.22 0.68 9.04 243.2 0 2.31481481481481e-09
"22-Jan-2015 00:00:00" 250.59 0.57 0 247.63 0.7 6.83 219.7 0 3.47222222222222e-09
"23-Jan-2015 00:00:00" 248.63 0.52 0 243.67 0.7 5.49 207.98 0 1.15740740740741e-09
"24-Jan-2015 00:00:00" 252.36 0.38 0 245.41 0.59 8.09 217.48 0 0
"25-Jan-2015 00:00:00" 254.05 0.59 0 250.44 0.76 3.15 226.01 0 0
"26-Jan-2015 00:00:00" 255.1 0.45 0 250.29 0.65 6.42 226.11 0 0
"27-Jan-2015 00:00:00" 254.77 0.63 0 251.44 0.7 5.55 233.26 0 5.78703703703704e-09
"28-Jan-2015 00:00:00" 252.46 0.58 0 249.6 0.67 6.21 221.63 0 1.04166666666667e-08
"29-Jan-2015 00:00:00" 256.95 0.53 0 254.57 0.56 4.04 234.64 0 0
"30-Jan-2015 00:00:00" 261.65 0.7 0 259.94 0.78 3.99 259.27 0 2.43055555555556e-08
"31-Jan-2015 00:00:00" 262.13 0.75 0 260.71 0.81 6.05 263.9 0 1.50462962962963e-08
"01-Feb-2015 00:00:00" 253.4 0.62 0 250.58 0.78 3.04 219.6 0 1.15740740740741e-09
"02-Feb-2015 00:00:00" 265.72 0.68 0 266 0.67 2.67 278 0 5.78703703703704e-08
"03-Feb-2015 00:00:00" 266.93 0.78 0 265.95 0.85 6.62 287.9 0 5.09259259259259e-08
"04-Feb-2015 00:00:00" 259.22 0.51 0 256.07 0.68 6.98 245.31 0 1.15740740740741e-09
"05-Feb-2015 00:00:00" 258.49 0.69 0 255.41 0.81 4.19 244.91 0 3.47222222222222e-09
"06-Feb-2015 00:00:00" 256.38 0.59 0 253.56 0.67 4.93 232.55 0 0
"07-Feb-2015 00:00:00" 261.86 0.53 0 259.37 0.61 5.63 253 0 0
"08-Feb-2015 00:00:00" 251.96 0.66 0 249.41 0.82 3.41 222.97 0 1.15740740740741e-09
"09-Feb-2015 00:00:00" 248.68 0.61 0 245.53 0.78 2.52 214.63 0 0
"10-Feb-2015 00:00:00" 254.86 0.57 0 252.61 0.67 7.01 232.82 0 2.31481481481481e-09
"11-Feb-2015 00:00:00" 255.55 0.58 0 251.57 0.68 3.75 228.85 0 0
"12-Feb-2015 00:00:00" 255.43 0.6 0 250.91 0.76 5.26 232.54 0 1.15740740740741e-09
"13-Feb-2015 00:00:00" 253.3 0.58 0 247.64 0.76 5.35 220.3 0 1.15740740740741e-09
"14-Feb-2015 00:00:00" 249.71 0.56 0 245.22 0.74 4.71 209.74 0 0
"15-Feb-2015 00:00:00" 246.45 0.61 0 243.1 0.78 1.68 200.06 0 0
"16-Feb-2015 00:00:00" 247.58 0.57 0 244.97 0.71 2.19 204.34 0 0
"17-Feb-2015 00:00:00" 251.29 0.55 0 248.99 0.6 2.06 207.14 0 0
"18-Feb-2015 00:00:00" 253.87 0.55 0 248.97 0.67 3.36 217.63 0 0
"19-Feb-2015 00:00:00" 254.27 0.67 0 249.35 0.79 3.42 225.92 0 0
"20-Feb-2015 00:00:00" 254.49 0.69 0 250.93 0.8 3.51 226.44 0 0
"21-Feb-2015 00:00:00" 253.08 0.59 0 248.29 0.7 4.53 216.99 0 0
"22-Feb-2015 00:00:00" 249.57 0.63 0 246.67 0.77 4.07 212.16 0 5.78703703703704e-09
"23-Feb-2015 00:00:00" 251.12 0.51 0 248.48 0.65 5.66 216.4 0 0
"24-Feb-2015 00:00:00" 251.23 0.47 0 245.51 0.65 5.79 211.99 0 0
"25-Feb-2015 00:00:00" 250.3 0.59 0 247.2 0.72 2.88 208.59 0 0
"26-Feb-2015 00:00:00" 251.06 0.5 0 247.7 0.66 3.76 212.14 0 0
"27-Feb-2015 00:00:00" 253.55 0.53 0 250.27 0.63 3.44 214.63 0 0
"28-Feb-2015 00:00:00" 253.23 0.64 0 250.64 0.75 4.25 219.63 0 0
"01-Mar-2015 00:00:00" 253.71 0.74 0 251.07 0.85 2.38 231.63 0 0
"02-Mar-2015 00:00:00" 254.56 0.71 0 251.32 0.87 3.84 236.28 0 0
"03-Mar-2015 00:00:00" 254.25 0.68 0 250.63 0.83 3.97 230.94 0 0
"04-Mar-2015 00:00:00" 254.71 0.65 0 253.17 0.73 3.55 226.1 0 0
"05-Mar-2015 00:00:00" 254.35 0.69 0 251.85 0.83 5.15 232.53 0 1.73611111111111e-08
"06-Mar-2015 00:00:00" 254.95 0.56 0 250.89 0.74 5.5 230.95 0 0
"07-Mar-2015 00:00:00" 254.69 0.69 0 251.72 0.79 2.79 234.66 0 0
"08-Mar-2015 00:00:00" 252.44 0.65 0 248.43 0.8 2.06 218.47 0 1.15740740740741e-09
"09-Mar-2015 00:00:00" 252.24 0.57 0 248.97 0.74 3.81 217.8 0 0
"10-Mar-2015 00:00:00" 252.53 0.61 0 248.29 0.77 2.94 218.17 0 5.78703703703704e-09
"11-Mar-2015 00:00:00" 251.52 0.65 0 249.1 0.8 2.32 220.7 0 4.62962962962963e-09
"12-Mar-2015 00:00:00" 250.27 0.58 0 247.41 0.74 3.78 208.24 0 0
"13-Mar-2015 00:00:00" 253.01 0.56 0 254.27 0.61 3.51 221.51 0 1.15740740740741e-09
"14-Mar-2015 00:00:00" 257.77 0.74 0 256.97 0.83 4.07 246.56 0 4.62962962962963e-09
"15-Mar-2015 00:00:00" 255.55 0.71 0 253.37 0.83 4.89 236.52 0 0
"16-Mar-2015 00:00:00" 254.65 0.57 0 252.98 0.66 3.31 229.48 0 0
"17-Mar-2015 00:00:00" 261.65 0.51 0 262.36 0.5 6.34 257.46 0 0
"18-Mar-2015 00:00:00" 267.6 0.52 0 268.55 0.47 8.46 280.22 0 0
"19-Mar-2015 00:00:00" 270.79 0.64 0 271.37 0.58 7.01 294.24 0 0
"20-Mar-2015 00:00:00" 269.54 0.68 0 269.54 0.65 4.6 290.8 0 1.15740740740741e-09
"21-Mar-2015 00:00:00" 264.43 0.82 0 263.33 0.88 3.32 274.96 0 8.10185185185185e-09
"22-Mar-2015 00:00:00" 263.86 0.8 0 262.44 0.89 3.89 272.78 0 1.15740740740741e-08
"23-Mar-2015 00:00:00" 267.59 0.77 0 267.17 0.76 7.42 286.55 0 4.28240740740741e-08
"24-Mar-2015 00:00:00" 271.04 0.79 0 270.45 0.76 8.9 300.52 0 6.25e-08
"25-Mar-2015 00:00:00" 264.45 0.83 0 262.68 0.91 3.08 273.9 0 4.97685185185185e-08
"26-Mar-2015 00:00:00" 261.01 0.68 0 259.54 0.8 2.69 258.79 0 5.78703703703704e-09
"27-Mar-2015 00:00:00" 259.32 0.78 0 258.01 0.82 4.51 253.07 0 4.74537037037037e-08
"28-Mar-2015 00:00:00" 257.66 0.57 0 253.53 0.72 3.2 234.78 0 0
"29-Mar-2015 00:00:00" 257.13 0.56 0 251.85 0.72 4 227.36 0 0
"30-Mar-2015 00:00:00" 256.98 0.62 0 253.02 0.75 2.89 232.61 0 0
"31-Mar-2015 00:00:00" 257.78 0.67 0 254.75 0.79 3.55 240.39 0 2.31481481481481e-09
"01-Apr-2015 00:00:00" 258.7 0.47 0 252.81 0.65 3.97 232.32 0 0
"02-Apr-2015 00:00:00" 260.35 0.45 0 258.31 0.48 3.09 235.17 0 0
"03-Apr-2015 00:00:00" 263.98 0.54 0 264.94 0.53 2.69 262.44 0 0
"04-Apr-2015 00:00:00" 263.19 0.7 0 258.85 0.82 3.53 259.11 0 0
"05-Apr-2015 00:00:00" 264.83 0.49 0 262.76 0.52 2.58 257.08 0 0
"06-Apr-2015 00:00:00" 264.85 0.51 0 261.44 0.64 3.97 260.6 0 0
"07-Apr-2015 00:00:00" 263.89 0.76 0 261.75 0.87 2.48 272.86 0 3.47222222222222e-09
"08-Apr-2015 00:00:00" 262.01 0.75 0 260.04 0.84 2.2 259.05 0 2.31481481481481e-09
"09-Apr-2015 00:00:00" 259.37 0.76 0 258.31 0.87 4.72 254.71 0 1.38888888888889e-08
"10-Apr-2015 00:00:00" 259.3 0.77 0 258.22 0.82 6.11 254.69 0 4.05092592592593e-08
"11-Apr-2015 00:00:00" 263.15 0.82 0 261.72 0.88 5.16 269.43 0 3.7037037037037e-08
"12-Apr-2015 00:00:00" 259.96 0.69 0 256.05 0.8 3.33 252.13 0 2.31481481481481e-09
"13-Apr-2015 00:00:00" 259.07 0.74 0 257.13 0.83 3.64 250.94 0 2.43055555555556e-08
"14-Apr-2015 00:00:00" 264.23 0.8 0 263.1 0.85 4.68 274.12 0 4.16666666666667e-08
"15-Apr-2015 00:00:00" 260.63 0.68 0 258.6 0.78 6.77 258.92 0 1.27314814814815e-08
"16-Apr-2015 00:00:00" 259.76 0.61 0 255.3 0.73 3.67 258.03 0 1.15740740740741e-09
"17-Apr-2015 00:00:00" 260.66 0.53 0 255.74 0.68 4.29 258.95 0 0
"18-Apr-2015 00:00:00" 261.6 0.61 0 258.95 0.73 3.46 264.72 0 0
"19-Apr-2015 00:00:00" 263.46 0.52 0 259.14 0.65 3.73 270.96 0 0
"20-Apr-2015 00:00:00" 261.9 0.7 0 258.71 0.8 4.26 262.81 0 1.15740740740741e-09
"21-Apr-2015 00:00:00" 260.93 0.69 0 259.19 0.78 4.63 262.26 0 3.47222222222222e-09
"22-Apr-2015 00:00:00" 263.76 0.72 0 261.21 0.83 3.2 268.92 0 1.50462962962963e-08
"23-Apr-2015 00:00:00" 264.83 0.55 0 260.67 0.67 4.16 264.97 0 0
"24-Apr-2015 00:00:00" 266.33 0.53 0 261.54 0.66 4.06 269.77 0 0
"25-Apr-2015 00:00:00" 265.6 0.57 0 263.25 0.58 2.88 271.8 0 0
"26-Apr-2015 00:00:00" 265.11 0.75 0 263.49 0.83 3.76 277.8 0 4.62962962962963e-09
"27-Apr-2015 00:00:00" 265.58 0.79 0 263.96 0.88 2.84 281.11 0 2.08333333333333e-08
"28-Apr-2015 00:00:00" 268.22 0.89 0 266.42 0.96 6.44 289.93 0 4.51388888888889e-08
"29-Apr-2015 00:00:00" 266.05 0.85 0 264.44 0.9 4.05 280.89 0 3.47222222222222e-08
"30-Apr-2015 00:00:00" 263.9 0.71 0 261.41 0.8 5.94 268.89 0 0
"01-May-2015 00:00:00" 263.3 0.63 0 259.57 0.79 4.89 263.99 0 3.47222222222222e-09
"02-May-2015 00:00:00" 262.29 0.59 0 258.69 0.75 4.16 259.64 0 0
"03-May-2015 00:00:00" 265.24 0.58 0 262.84 0.68 3.51 270.62 0 0
"04-May-2015 00:00:00" 268.82 0.9 0 267.87 0.93 5.56 296.04 0 6.36574074074074e-08
"05-May-2015 00:00:00" 272.78 0.89 0 271.8 0.91 3.82 311.6 0 1.27314814814815e-08
"06-May-2015 00:00:00" 273.03 0.89 0 271.9 0.91 2.18 311.94 0 1.04166666666667e-08
"07-May-2015 00:00:00" 273.31 0.82 0 272.45 0.77 2.6 306.97 0 0
"08-May-2015 00:00:00" 274.22 0.82 0 274.14 0.77 2.78 316.43 0 0
"09-May-2015 00:00:00" 271.38 0.93 0 269.8 0.99 2.03 307.15 0 3.93518518518519e-08
"10-May-2015 00:00:00" 271.81 0.74 0 270 0.83 1.77 302.59 0 0
"11-May-2015 00:00:00" 273.47 0.67 0 270.4 0.7 3.27 305.54 0 0
"12-May-2015 00:00:00" 272.14 0.78 0 270.36 0.8 2.75 303.78 0 0
"13-May-2015 00:00:00" 273.23 0.71 0 271.73 0.7 3.55 309.16 0 0
"14-May-2015 00:00:00" 276.2 0.61 0 276.54 0.56 4.88 323.92 0 0
"15-May-2015 00:00:00" 271.41 0.83 0 269.67 0.92 3.36 314.74 0 1.15740740740741e-09
"16-May-2015 00:00:00" 269.53 0.78 0 267.86 0.86 4 309.19 0 2.31481481481481e-09
"17-May-2015 00:00:00" 272.49 0.97 0 271.33 0.98 4.74 312.35 0 2.04861111111111e-07
"18-May-2015 00:00:00" 273.05 0.97 0 272.17 0.91 5.6 309.35 0 1.57407407407407e-07
"19-May-2015 00:00:00" 272.21 0.57 0 269.57 0.67 3.42 298.95 0 0
"20-May-2015 00:00:00" 270.91 0.63 0 268.71 0.75 4.12 300.13 0 0
"21-May-2015 00:00:00" 270.57 0.72 0 268.72 0.81 3.28 297.89 0 5.78703703703704e-09
"22-May-2015 00:00:00" 272.62 0.54 0 268.5 0.69 5.34 302.93 0 0
"23-May-2015 00:00:00" 270.88 0.76 0 268.55 0.84 3 304.9 0 0
"24-May-2015 00:00:00" 273.38 0.62 0 271.1 0.72 3.83 311.77 0 0
"25-May-2015 00:00:00" 271.67 0.79 0 269.94 0.87 2.21 311.79 0 0
"26-May-2015 00:00:00" 273.79 0.7 0 271.72 0.79 2.14 320.7 0 0
"27-May-2015 00:00:00" 274.91 0.67 0 272.4 0.74 3.62 328.8 0 0
"28-May-2015 00:00:00" 273.25 0.85 0 271.64 0.89 2.23 324.67 0 0
"29-May-2015 00:00:00" 273.53 0.72 0 272.21 0.76 3.23 326.17 0 2.31481481481481e-09
"30-May-2015 00:00:00" 274.27 0.78 0 273.65 0.78 3.39 332.3 0 0
"31-May-2015 00:00:00" 276.98 0.68 0 277.2 0.65 3.66 349.7 0 0
"01-Jun-2015 00:00:00" 277.47 0.68 0 277.17 0.64 2.87 359.84 2.31481481481481e-09 0
"02-Jun-2015 00:00:00" 272.57 0.86 0 270.92 0.93 3.19 321.09 0 0
"03-Jun-2015 00:00:00" 272.33 0.83 0 270.65 0.92 2.04 322.32 0 0
"04-Jun-2015 00:00:00" 275.4 0.7 0 272.73 0.82 2.89 351.22 0 0
"05-Jun-2015 00:00:00" 276.2 0.73 0 276.1 0.62 2.07 355.04 0 0
"06-Jun-2015 00:00:00" 275.92 0.82 0 275.48 0.78 1.59 356.1 0 0
"07-Jun-2015 00:00:00" 276.88 0.82 0 275.95 0.83 2.47 359.81 0 0
"08-Jun-2015 00:00:00" 272.93 0.89 0 271.62 0.98 4.74 325.43 0 2.31481481481481e-09
"09-Jun-2015 00:00:00" 272.93 0.89 0 271.67 0.89 1.75 339.78 0 0
"10-Jun-2015 00:00:00" 275.53 0.73 0 273.92 0.83 1.59 351.19 0 0
"11-Jun-2015 00:00:00" 276.78 0.75 0 275.25 0.78 2.58 350.25 0 0
"12-Jun-2015 00:00:00" 277.06 0.74 0 275.45 0.7 3.3 354.21 0 0
"13-Jun-2015 00:00:00" 274.43 0.88 0 274.76 0.81 1.98 343.39 0 0
"14-Jun-2015 00:00:00" 274.65 0.88 0 273.21 0.94 1.34 338.96 0 0
"15-Jun-2015 00:00:00" 276.63 0.83 0 275.83 0.85 2.35 355.25 0 0
"16-Jun-2015 00:00:00" 275.27 0.89 0 273.49 0.96 2.3 343.02 0 0
"17-Jun-2015 00:00:00" 275.56 0.86 0 274.21 0.93 2.76 344.18 0 0
"18-Jun-2015 00:00:00" 276.28 0.88 0 276.26 0.86 1.59 354.77 0 0
"19-Jun-2015 00:00:00" 277.46 0.86 0 277.09 0.86 2.52 346.79 0 0
"20-Jun-2015 00:00:00" 278.28 0.84 0 277.82 0.85 3.58 357.71 6.94444444444444e-09 0
"21-Jun-2015 00:00:00" 280.25 0.71 0 279.58 0.72 3.69 368.9 0 0
"22-Jun-2015 00:00:00" 281.92 0.65 0 281.24 0.64 3.16 371.89 0 0
"23-Jun-2015 00:00:00" 283.09 0.62 0 282.36 0.68 2.64 375.71 1.15740740740741e-09 0
"24-Jun-2015 00:00:00" 281.15 0.8 0 280.6 0.84 3.12 357.14 4.05092592592593e-08 0
"25-Jun-2015 00:00:00" 283.56 0.64 0 284.51 0.6 2.82 388.02 0 0
"26-Jun-2015 00:00:00" 284.59 0.57 0 284.22 0.54 2.93 386.65 0 0
"27-Jun-2015 00:00:00" 282.6 0.65 0 282.45 0.65 2.63 380.95 0 0
"28-Jun-2015 00:00:00" 284.74 0.61 0 284.28 0.58 3 383.92 0 0
"29-Jun-2015 00:00:00" 284.74 0.61 0 284.79 0.59 2.69 388.51 0 0
"30-Jun-2015 00:00:00" 284.74 0.61 0 285.09 0.57 3.41 380.82 0 0
"01-Jul-2015 00:00:00" 285.57 0.61 0 286.65 0.5 4.21 391.31 0 0
"02-Jul-2015 00:00:00" 282.63 0.74 0 282.32 0.75 3.2 370.34 0 0
"03-Jul-2015 00:00:00" 283.92 0.78 0 284.05 0.79 2.13 383.81 0 0
"04-Jul-2015 00:00:00" 285.56 0.62 0 285.37 0.6 2.52 387.35 0 0
"05-Jul-2015 00:00:00" 283.95 0.7 0 283.51 0.73 2.5 380.99 0 0
"06-Jul-2015 00:00:00" 285.89 0.66 0 285.37 0.65 2.6 388.81 0 0
"07-Jul-2015 00:00:00" 286.7 0.59 0 287.24 0.49 4.45 392.49 1.15740740740741e-09 0
"08-Jul-2015 00:00:00" 286.7 0.59 0 285.59 0.6 3.16 388.71 0 0
"09-Jul-2015 00:00:00" 286.7 0.59 0 285.02 0.67 2.63 389.61 0 0
"10-Jul-2015 00:00:00" 286.37 0.58 0 285.74 0.56 5.23 384.25 0 0
"11-Jul-2015 00:00:00" 278.92 0.83 0 277.8 0.91 3.28 357.63 0 0
"12-Jul-2015 00:00:00" 278.52 0.82 0 277.4 0.9 2.99 357.69 0 0
"13-Jul-2015 00:00:00" 279.79 0.8 0 279.08 0.85 3.17 361.4 0 0
"14-Jul-2015 00:00:00" 281.43 0.8 0 281.26 0.8 2.41 370.83 0 0
"15-Jul-2015 00:00:00" 283.87 0.65 0 283.77 0.62 2.77 379.35 0 0
"16-Jul-2015 00:00:00" 285.76 0.56 0 286.22 0.48 3.37 387.01 0 0
"17-Jul-2015 00:00:00" 285.86 0.53 0 285.31 0.51 3.6 386.26 0 0
"18-Jul-2015 00:00:00" 285.86 0.53 0 281.71 0.86 2.5 374.68 0 0
"19-Jul-2015 00:00:00" 285.86 0.53 0 284.03 0.69 2.41 383.12 0 0
"20-Jul-2015 00:00:00" 285.86 0.53 0 285.34 0.51 2.82 381.37 0 0
"21-Jul-2015 00:00:00" 285.86 0.53 0 279.37 0.94 2.2 359.34 0 0
"22-Jul-2015 00:00:00" 279.6 0.88 0 278 0.98 2.21 353.44 1.15740740740741e-09 0
"23-Jul-2015 00:00:00" 279.6 0.88 0 277.31 0.95 2.66 355.3 0 0
"24-Jul-2015 00:00:00" 279.6 0.88 0 279.94 0.9 1.43 357.03 0 0
"25-Jul-2015 00:00:00" 279.41 0.93 0 278.31 0.95 2.48 350.85 1.38888888888889e-08 0
"26-Jul-2015 00:00:00" 279.78 0.86 0 278.96 0.89 3.08 354.79 1.78240740740741e-07 0
"27-Jul-2015 00:00:00" 280.1 0.91 0 278.79 0.95 2.76 360.44 0 0
"28-Jul-2015 00:00:00" 280.11 0.91 0 279.29 0.91 2.13 357.09 0 0
"29-Jul-2015 00:00:00" 281.8 0.8 0 280.87 0.78 2.29 365.39 0 0
"30-Jul-2015 00:00:00" 280.56 0.86 0 280.69 0.78 2.88 363.46 0 0
"31-Jul-2015 00:00:00" 282.46 0.62 0 281 0.63 4.04 364.14 0 0
"01-Aug-2015 00:00:00" 282.69 0.56 0 281.02 0.56 3.59 364.9 0 0
"02-Aug-2015 00:00:00" 282.88 0.73 0 281.91 0.72 2.48 372.65 0 0
"03-Aug-2015 00:00:00" 282.86 0.81 0 281.52 0.89 1.6 369.53 2.31481481481481e-09 0
"04-Aug-2015 00:00:00" 282.17 0.86 0 280.94 0.93 2.15 367.03 0 0
"05-Aug-2015 00:00:00" 282.01 0.83 0 281.05 0.86 2.11 363.57 0 0
"06-Aug-2015 00:00:00" 280.93 0.84 0 279.65 0.87 2.25 362.85 0 0
"07-Aug-2015 00:00:00" 280.08 0.91 0 278.72 0.97 2.3 353.79 8.10185185185185e-08 0
"08-Aug-2015 00:00:00" 280.08 0.91 0 278.21 0.94 2.74 350.62 0 0
"09-Aug-2015 00:00:00" 279.69 0.81 0 278.12 0.89 3.16 349.29 1.15740740740741e-09 0
"10-Aug-2015 00:00:00" 278.75 0.86 0 277.57 0.9 3.88 351.39 2.19907407407407e-08 0
"11-Aug-2015 00:00:00" 280 0.78 0 279.09 0.76 2.57 358.74 0 0
"12-Aug-2015 00:00:00" 279.19 0.8 0 277.86 0.85 3.32 345.37 2.77777777777778e-08 0
"13-Aug-2015 00:00:00" 278.97 0.81 0 277.44 0.83 2.87 348.95 0 0
"14-Aug-2015 00:00:00" 280.82 0.63 0 280.28 0.58 6.33 354.03 0 0
"15-Aug-2015 00:00:00" 282.03 0.57 0 281.67 0.5 4.9 363.08 0 0
"16-Aug-2015 00:00:00" 280.8 0.72 0 279.9 0.71 2.86 354.71 3.47222222222222e-09 0
"17-Aug-2015 00:00:00" 280.8 0.72 0 278.96 0.88 1.89 352.85 0 0
"18-Aug-2015 00:00:00" 280.8 0.72 0 280.09 0.79 2.61 353.2 0 0
"19-Aug-2015 00:00:00" 280.31 0.81 0 279.02 0.81 2.61 352.94 2.31481481481481e-09 0
"20-Aug-2015 00:00:00" 279.62 0.93 0 278.52 0.93 2.14 350.22 5.6712962962963e-08 0
"21-Aug-2015 00:00:00" 278.98 0.82 0 278.18 0.83 3.04 346.44 0 0
"22-Aug-2015 00:00:00" 279.3 0.81 0 277.88 0.84 2.2 349.6 0 0
"23-Aug-2015 00:00:00" 279.1 0.82 0 277.62 0.87 2.56 348 0 0
"24-Aug-2015 00:00:00" 279.1 0.82 0 276.71 0.91 2.06 342.13 0 0
"25-Aug-2015 00:00:00" 279.1 0.82 0 277.2 0.9 1.95 346.33 0 0
"26-Aug-2015 00:00:00" 278.79 0.81 0 276.51 0.88 2.2 343.54 0 0
"27-Aug-2015 00:00:00" 279.38 0.62 0 278.13 0.6 4.64 341.98 0 0
"28-Aug-2015 00:00:00" 279.37 0.92 0 278.12 0.94 3.16 344.63 1.5162037037037e-07 0
"29-Aug-2015 00:00:00" 279.95 0.96 0 279.45 0.96 1.91 354.8 1.5625e-07 0
"30-Aug-2015 00:00:00" 280.73 0.93 0 279.97 0.96 1.76 356.07 4.62962962962963e-09 0
"31-Aug-2015 00:00:00" 279.03 0.98 0 278.03 0.98 3.08 345.84 1.5162037037037e-07 0
"01-Sep-2015 00:00:00" 277.4 0.9 0 275.89 0.95 1.97 339 4.74537037037037e-08 0
"02-Sep-2015 00:00:00" 277.77 0.84 0 275.71 0.91 1.55 339.7 0 0
"03-Sep-2015 00:00:00" 279.07 0.72 0 277.38 0.72 2.97 343.81 0 0
"04-Sep-2015 00:00:00" 278.96 0.79 0 277.52 0.79 3.2 340.18 0 0
"05-Sep-2015 00:00:00" 278.77 0.81 0 276.93 0.85 2.53 344.21 0 0
"06-Sep-2015 00:00:00" 278.65 0.79 0 277.17 0.84 3.72 346.43 0 0
"07-Sep-2015 00:00:00" 279.41 0.83 0 278.91 0.8 2.14 346.04 0 0
"08-Sep-2015 00:00:00" 279.64 0.79 0 278.67 0.78 2.15 345.75 0 0
"09-Sep-2015 00:00:00" 276.54 0.92 0 275.86 0.94 2.44 337.65 0 0
"10-Sep-2015 00:00:00" 275.97 0.92 0 274.62 0.95 2.98 333.89 0 0
"11-Sep-2015 00:00:00" 276.56 0.72 0 274.13 0.82 2.45 331.8 0 0
"12-Sep-2015 00:00:00" 275.47 0.84 0 273.73 0.87 1.91 324.48 0 0
"13-Sep-2015 00:00:00" 276.29 0.65 0 275.45 0.62 5.24 330.79 1.15740740740741e-09 0
"14-Sep-2015 00:00:00" 276.65 0.65 0 275.97 0.57 5.74 333.3 1.15740740740741e-09 0
"15-Sep-2015 00:00:00" 278.22 0.67 0 277.8 0.66 6.25 336.83 1.50462962962963e-07 0
"16-Sep-2015 00:00:00" 277.18 0.94 0 276.27 0.95 3.27 335.85 1.72453703703704e-07 0
"17-Sep-2015 00:00:00" 276.26 0.98 0 274.92 0.99 1.14 333.72 3.7037037037037e-08 0
"18-Sep-2015 00:00:00" 275.65 0.97 0 274.31 0.98 1.49 329.03 2.31481481481481e-08 0
"19-Sep-2015 00:00:00" 275.1 0.89 0 273.24 0.94 2.68 324.24 0 0
"20-Sep-2015 00:00:00" 275.1 0.8 0 272.7 0.88 2.81 320.73 0 0
"21-Sep-2015 00:00:00" 275.35 0.61 0 273.24 0.68 5.06 323.45 0 0
"22-Sep-2015 00:00:00" 274.96 0.63 0 273.03 0.67 3.96 323.74 1.15740740740741e-09 0
"23-Sep-2015 00:00:00" 273.64 0.69 0 271.72 0.73 3.49 313.51 0 0
"24-Sep-2015 00:00:00" 272.98 0.64 0 270.08 0.72 2.51 309.54 0 0
"25-Sep-2015 00:00:00" 273.89 0.63 0 271.51 0.7 3.06 319.03 0 0
"26-Sep-2015 00:00:00" 273.73 0.69 0 270.66 0.8 3.45 319.08 0 0
"27-Sep-2015 00:00:00" 273.02 0.79 0 270.39 0.88 3.35 313.56 0 1.04166666666667e-08
"28-Sep-2015 00:00:00" 272.88 0.87 0 271.06 0.92 2.27 310.91 0 6.94444444444444e-09
"29-Sep-2015 00:00:00" 272.88 0.77 0 270.25 0.83 2.63 312.06 0 2.31481481481481e-09
"30-Sep-2015 00:00:00" 273.46 0.9 0 271.93 0.93 3.06 315.61 0 2.31481481481481e-09
"01-Oct-2015 00:00:00" 272.51 0.82 0 270.43 0.89 3.27 310.92 0 1.50462962962963e-08
"02-Oct-2015 00:00:00" 274.01 0.91 0 272.25 0.97 7.26 315.81 0 1.11111111111111e-07
"03-Oct-2015 00:00:00" 273.72 0.65 0 270.34 0.81 8.28 302.19 0 0
"04-Oct-2015 00:00:00" 270.9 0.84 0 267.98 0.88 2.58 294.92 0 1.15740740740741e-09
"05-Oct-2015 00:00:00" 269.11 0.85 0 266.16 0.9 3.22 284.06 0 0
"06-Oct-2015 00:00:00" 269.67 0.9 0 267.83 0.95 2.84 296.65 0 0
"07-Oct-2015 00:00:00" 268.93 0.75 0 264.42 0.85 2.69 280.94 0 1.15740740740741e-09
"08-Oct-2015 00:00:00" 268.93 0.75 0 265.99 0.87 3.9 289.35 0 0
"09-Oct-2015 00:00:00" 270 0.62 0 265.59 0.74 3.44 280.18 0 3.47222222222222e-09
"10-Oct-2015 00:00:00" 274.67 0.67 0 273.3 0.7 5.24 308.46 3.47222222222222e-09 0
"11-Oct-2015 00:00:00" 275.34 0.59 0 274.59 0.55 7.06 308.49 2.31481481481481e-09 0
"12-Oct-2015 00:00:00" 278.02 0.48 0 277.35 0.47 9.13 319.33 0 0
"13-Oct-2015 00:00:00" 274.19 0.88 0 272.83 0.89 5.1 314.62 7.52314814814815e-08 0
"14-Oct-2015 00:00:00" 274.55 0.77 0 272.85 0.82 5.97 313.93 1.27314814814815e-08 0
"15-Oct-2015 00:00:00" 273.02 0.69 0 271.17 0.77 6.04 300.97 0 8.10185185185185e-09
"16-Oct-2015 00:00:00" 271.21 0.58 0 267 0.71 6.4 290.05 0 0
"17-Oct-2015 00:00:00" 271.87 0.73 0 268.73 0.8 3.13 298.6 0 2.31481481481481e-09
"18-Oct-2015 00:00:00" 271.56 0.8 0 269.41 0.84 3.94 298.14 0 3.81944444444444e-08
